lemma_,count,pos,lemma,freq,number_of_meanings,pos_fr,etymology,age
endémique@ADJ,3354,ADJ,endémique,6.387908923327683e-06,2.0,adjectif,1586.0,434.0
disparaître@VERB,49344,VERB,disparaître,9.397882466090674e-05,8.0,verbe,1509.0,511.0
colonisation@NOUN,10501,NOUN,colonisation,1.9999830531861657e-05,1.0,substantif,1769.0,251.0
piémont@NOUN,2328,NOUN,piémont,4.433825871647837e-06,1.0,substantif,1908.0,112.0
prolifération@NOUN,2136,NOUN,prolifération,4.0681495110995626e-06,1.0,substantif,1842.0,178.0
mammifère@NOUN,8135,NOUN,mammifère,1.549363121385531e-05,2.0,substantif,1791.0,229.0
autochtone@ADJ,4861,ADJ,autochtone,9.258087440756072e-06,6.0,adjectif,1559.0,461.0
écologique@ADJ,12453,ADJ,écologique,2.371754019743579e-05,4.0,adjectif,1896.0,124.0
thermique@ADJ,10377,ADJ,thermique,1.9763664549007563e-05,1.0,adjectif,1847.0,173.0
pluviométrique@ADJ,286,ADJ,pluviométrique,5.447054120667017e-07,1.0,adjectif,1832.0,188.0
montagnard@ADJ,1779,ADJ,montagnard,3.3882200282051127e-06,8.0,adjectif,1510.0,510.0
inhospitalier@ADJ,456,ADJ,inhospitalier,8.684813563021538e-07,1.0,adjectif,1648.0,372.0
ralentir@VERB,5794,VERB,ralentir,1.1035046005295348e-05,4.0,verbe,1588.0,432.0
absorption@NOUN,4377,NOUN,absorption,8.336278281873962e-06,3.0,substantif,1550.0,470.0
officinal@ADJ,317,ADJ,officinal,6.037469077802253e-07,1.0,adjectif,1783.0,237.0
remarquable@ADJ,20780,ADJ,remarquable,3.957684777183937e-05,1.0,adjectif,1547.0,473.0
cendre@VERB,895,VERB,cendre,1.7045851181807623e-06,9.0,verbe,1588.0,432.0
réintroduire@VERB,1657,VERB,réintroduire,3.1558631741067297e-06,1.0,verbe,1845.0,175.0
carcasse@NOUN,1576,NOUN,carcasse,3.001593459500426e-06,9.0,substantif,1556.0,464.0
ascendant@ADJ,1103,ADJ,ascendant,2.100734508774727e-06,7.0,adjectif,1503.0,517.0
névé@NOUN,144,NOUN,névé,2.7425727041120646e-07,2.0,substantif,1707.0,313.0
boiser@VERB,4737,VERB,boiser,9.021921457901978e-06,3.0,verbe,1671.0,349.0
disparition@NOUN,21363,NOUN,disparition,4.068720880412919e-05,1.0,substantif,1559.0,461.0
marron@NOUN,2173,NOUN,marron,4.13861839308022e-06,12.0,substantif,1526.0,494.0
ongulé@NOUN,213,NOUN,ongulé,4.0567221248324287e-07,1.0,substantif,1756.0,264.0
programme@NOUN,97033,NOUN,programme,0.00018480559527646247,4.0,substantif,1650.0,370.0
pratiquement@ADV,10274,ADV,pratiquement,1.9567494418088438e-05,2.0,adverbe,1610.0,410.0
afflux@NOUN,2556,NOUN,afflux,4.868066549798914e-06,3.0,substantif,1611.0,409.0
valorisation@NOUN,4057,NOUN,valorisation,7.72681768096017e-06,3.0,substantif,1909.0,111.0
mouflon@NOUN,382,NOUN,mouflon,7.275435923408393e-07,1.0,substantif,1557.0,463.0
céréale@ADJ,4578,ADJ,céréale,8.719095721822938e-06,3.0,adjectif,1550.0,470.0
sensibilisation@NOUN,2496,NOUN,sensibilisation,4.753792687127578e-06,1.0,substantif,1801.0,219.0
écologiste@NOUN,1497,NOUN,écologiste,2.8511328736498338e-06,4.0,substantif,1964.0,56.0
construction@NOUN,146159,NOUN,construction,0.00027836922490299666,6.0,substantif,1635.0,385.0
étatique@ADJ,2425,ADJ,étatique,4.618568616299831e-06,1.0,adjectif,1918.0,102.0
définitivement@ADV,28000,ADV,définitivement,5.3327802579956805e-05,2.0,adverbe,1558.0,462.0
temporairement@ADV,7020,ADV,temporairement,1.3370041932546313e-05,1.0,adverbe,1792.0,228.0
remplacer@VERB,108960,VERB,remplacer,0.0002075213346111462,7.0,verbe,1606.0,414.0
déforestation@NOUN,2141,NOUN,déforestation,4.07767233298884e-06,1.0,substantif,1874.0,146.0
effondrement@NOUN,7955,NOUN,effondrement,1.51508096258413e-05,1.0,substantif,1562.0,458.0
sucrier@ADJ,1204,ADJ,sucrier,2.293095510938143e-06,5.0,adjectif,1555.0,465.0
eucalyptus@NOUN,1044,NOUN,eucalyptus,1.9883652104812465e-06,1.0,substantif,1796.0,224.0
exceptionnellement@ADV,3589,ADV,exceptionnellement,6.835481552123749e-06,1.0,adverbe,1838.0,182.0
primaire@ADJ,25649,ADJ,primaire,4.885017172761829e-05,4.0,adjectif,1789.0,231.0
basaltique@ADJ,861,ADJ,basaltique,1.639829929333672e-06,1.0,adjectif,1809.0,211.0
alcalin@ADJ,995,ADJ,alcalin,1.8950415559663222e-06,2.0,adjectif,1691.0,329.0
strate@NOUN,2048,NOUN,strate,3.90054784584827e-06,2.0,substantif,1599.0,421.0
approvisionnement@NOUN,5082,NOUN,approvisionnement,9.67899616826216e-06,1.0,substantif,1636.0,384.0
parallèlement@ADV,22098,ADV,parallèlement,4.208706362185306e-05,2.0,adverbe,1584.0,436.0
significativement@ADV,2945,ADV,significativement,5.6089420927847426e-06,1.0,adverbe,1530.0,490.0
explosion@NOUN,14373,NOUN,explosion,2.737430380291854e-05,4.0,substantif,1581.0,439.0
civilisation@NOUN,16722,NOUN,civilisation,3.184812552650135e-05,2.0,substantif,1721.0,299.0
éventuellement@ADV,7077,ADV,éventuellement,1.3478602102084083e-05,1.0,adverbe,1737.0,283.0
matériau@NOUN,28434,NOUN,matériau,5.415438351994614e-05,1.0,substantif,1867.0,153.0
prédateur@NOUN,6610,NOUN,prédateur,1.2589170537625518e-05,2.0,substantif,1574.0,446.0
écobuage@NOUN,101,NOUN,écobuage,1.9236100216341562e-07,1.0,substantif,1797.0,223.0
aviaire@ADJ,797,ADJ,aviaire,1.5179378091509135e-06,1.0,adjectif,1920.0,100.0
polynésien@ADJ,1051,ADJ,polynésien,2.001697161126236e-06,1.0,adjectif,1812.0,208.0
basalte@NOUN,1194,NOUN,basalte,2.274049867159587e-06,1.0,substantif,1550.0,470.0
produit@NOUN,82798,NOUN,produit,0.000157694121357688,11.0,substantif,1554.0,466.0
fine@NOUN,9495,NOUN,fine,1.8083838767738925e-05,2.0,substantif,1868.0,152.0
peaufiner@VERB,386,VERB,peaufiner,7.351618498522617e-07,1.0,verbe,1866.0,154.0
artéfact@NOUN,875,NOUN,artéfact,1.6664938306236501e-06,8.0,substantif,1821.0,199.0
expansion@NOUN,16863,NOUN,expansion,3.211666910377899e-05,4.0,substantif,1584.0,436.0
culturel@ADJ,36789,ADJ,culturel,7.006701889692968e-05,1.0,adjectif,1907.0,113.0
groupement@NOUN,8085,NOUN,groupement,1.539840299496253e-05,1.0,substantif,1801.0,219.0
canoë@NOUN,1040,NOUN,canoë,1.9807469529698244e-06,1.0,substantif,1888.0,132.0
hydrographie@NOUN,571,NOUN,hydrographie,1.0875062597555478e-06,6.0,substantif,1551.0,469.0
individuellement@ADV,1579,ADV,individuellement,3.007307152633993e-06,2.0,adverbe,1551.0,469.0
motivation@NOUN,5647,NOUN,motivation,1.0755075041750576e-05,3.0,substantif,1845.0,175.0
familial@ADJ,32232,ADJ,familial,6.138791902704171e-05,1.0,adjectif,1830.0,190.0
débarquer@VERB,7967,VERB,débarquer,1.5173664398375567e-05,9.0,verbe,1564.0,456.0
choc@NOUN,11427,NOUN,choc,2.1763457145755944e-05,6.0,substantif,1521.0,499.0
portuaire@ADJ,4395,ADJ,portuaire,8.370560440675364e-06,4.0,adjectif,1941.0,79.0
décennie@NOUN,27583,NOUN,décennie,5.2533599234391023e-05,1.0,substantif,1890.0,130.0
ranch@NOUN,1993,NOUN,ranch,3.795796805066211e-06,2.0,substantif,1862.0,158.0
incendier@VERB,6171,VERB,incendier,1.175306677574691e-05,4.0,verbe,1596.0,424.0
missionnaire@NOUN,9747,NOUN,missionnaire,1.8563788990958536e-05,5.0,substantif,1631.0,389.0
empilement@NOUN,673,NOUN,empilement,1.281771826296819e-06,2.0,substantif,1548.0,472.0
botaniste@NOUN,3331,NOUN,botaniste,6.344103942637004e-06,1.0,substantif,1676.0,344.0
végétation@NOUN,9215,NOUN,végétation,1.7550560741939355e-05,3.0,substantif,1525.0,495.0
tombant@ADJ,492,ADJ,tombant,9.370456739049554e-07,3.0,adjectif,1555.0,465.0
étagement@NOUN,233,NOUN,étagement,4.4376350004035486e-07,2.0,substantif,1864.0,156.0
suspecter@VERB,3207,VERB,suspecter,6.10793795978291e-06,1.0,verbe,1532.0,488.0
thèse@NOUN,31994,NOUN,thèse,6.0934632705112074e-05,5.0,substantif,1579.0,441.0
signaler@VERB,13124,VERB,signaler,2.49955028949769e-05,4.0,verbe,1572.0,448.0
compétition@NOUN,71853,NOUN,compétition,0.00013684866424205845,2.0,substantif,1759.0,261.0
motoriser@VERB,3753,VERB,motoriser,7.147830110092068e-06,2.0,verbe,1913.0,107.0
impraticable@ADJ,775,ADJ,impraticable,1.4760373928380902e-06,2.0,adjectif,1627.0,393.0
carrossable@ADJ,572,ADJ,carrossable,1.0894108241334034e-06,1.0,adjectif,1825.0,195.0
funéraire@ADJ,10239,ADJ,funéraire,1.950083466486349e-05,2.0,adjectif,1565.0,455.0
hypothèse@NOUN,26839,NOUN,hypothèse,5.1116603337266455e-05,6.0,substantif,1539.0,481.0
oral@ADJ,8276,ADJ,oral,1.576217479113295e-05,4.0,adjectif,1610.0,410.0
télescope@NOUN,20290,NOUN,télescope,3.864361122669013e-05,5.0,substantif,1611.0,409.0
détecter@VERB,9579,VERB,détecter,1.8243822175478796e-05,1.0,verbe,1530.0,490.0
renflement@NOUN,587,NOUN,renflement,1.1179792898012373e-06,3.0,substantif,1547.0,473.0
luxe@NOUN,8707,NOUN,luxe,1.658304203798871e-05,5.0,substantif,1607.0,413.0
infrastructure@NOUN,15003,NOUN,infrastructure,2.857417936096757e-05,2.0,substantif,1875.0,145.0
atmosphère@NOUN,14152,NOUN,atmosphère,2.6953395075412456e-05,5.0,substantif,1665.0,355.0
spectre@NOUN,6031,NOUN,spectre,1.1486427762847125e-05,4.0,substantif,1524.0,496.0
électromagnétique@ADJ,3135,ADJ,électromagnétique,5.970809324577307e-06,1.0,adjectif,1781.0,239.0
inversion@NOUN,2453,NOUN,inversion,4.671896418879787e-06,6.0,substantif,1529.0,491.0
nuage@NOUN,8604,NOUN,nuage,1.6386871907069583e-05,10.0,substantif,1564.0,456.0
atmosphérique@ADJ,5642,ADJ,atmosphérique,1.0745552219861297e-05,1.0,adjectif,1781.0,239.0
turbulence@NOUN,1379,NOUN,turbulence,2.6263942770628726e-06,2.0,substantif,1531.0,489.0
historiquement@ADV,4299,ADV,historiquement,8.187722260401226e-06,3.0,adverbe,1617.0,403.0
inaccessibilité@NOUN,149,NOUN,inaccessibilité,2.8378009230048444e-07,1.0,substantif,1522.0,498.0
astronome@NOUN,5950,NOUN,astronome,1.1332158048240822e-05,1.0,substantif,1549.0,471.0
détecteur@NOUN,3266,NOUN,détecteur,6.220307258076391e-06,5.0,substantif,1870.0,150.0
infrarouge@ADJ,773,ADJ,infrarouge,1.472228264082379e-06,2.0,adjectif,1873.0,147.0
adéquation@NOUN,1055,NOUN,adéquation,2.0093154186376585e-06,1.0,substantif,1861.0,159.0
restructurer@VERB,1629,VERB,restructurer,3.1025353715267728e-06,2.0,verbe,1960.0,60.0
périmètre@NOUN,5529,NOUN,périmètre,1.0530336445163613e-05,2.0,substantif,1538.0,482.0
infrarouge@NOUN,17306,NOUN,infrarouge,3.296039112316902e-05,2.0,substantif,1873.0,147.0
groupe@NOUN,456971,NOUN,groupe,0.0008703306883130515,22.0,substantif,1550.0,470.0
supplémentaire@ADJ,28432,ADJ,supplémentaire,5.415057439119043e-05,2.0,adjectif,1790.0,230.0
impact@NOUN,22318,NOUN,impact,4.2506067784981285e-05,2.0,substantif,1817.0,203.0
compléter@VERB,24151,VERB,compléter,4.5997134289590604e-05,2.0,verbe,1733.0,287.0
complexe@NOUN,18687,NOUN,complexe,3.55905945289876e-05,8.0,substantif,1564.0,456.0
climatique@ADJ,12624,ADJ,climatique,2.40432207060491e-05,1.0,adjectif,1892.0,128.0
glissade@NOUN,297,NOUN,glissade,5.656556202231132e-07,2.0,substantif,1553.0,467.0
risquer@VERB,6968,VERB,risquer,1.3271004584897822e-05,2.0,verbe,1577.0,443.0
touriste@NOUN,8774,NOUN,touriste,1.6710647851305037e-05,1.0,substantif,1650.0,370.0
professionnel@ADJ,75321,ADJ,professionnel,0.00014345369350446166,3.0,adjectif,1842.0,178.0
acclimater@VERB,562,VERB,acclimater,1.0703651803548474e-06,3.0,verbe,1775.0,245.0
piste@NOUN,29628,NOUN,piste,5.6428433387105726e-05,16.0,substantif,1550.0,470.0
éboulis@NOUN,421,NOUN,éboulis,8.018216030772077e-07,1.0,substantif,1680.0,340.0
randonneur@NOUN,1316,NOUN,randonneur,2.5064067212579698e-06,1.0,substantif,1909.0,111.0
rangers@NOUN,4990,NOUN,rangers,9.503776245499445e-06,1.0,substantif,1844.0,176.0
ornithologique@ADJ,1482,ADJ,ornithologique,2.8225644079819996e-06,1.0,adjectif,1771.0,249.0
désertique@ADJ,2339,ADJ,désertique,4.454776079804249e-06,2.0,adjectif,1877.0,143.0
cendrer@VERB,400,VERB,cendrer,7.618257511422401e-07,2.0,verbe,1588.0,432.0
réalisateur@NOUN,34809,NOUN,réalisateur,6.629598142877558e-05,1.0,substantif,1842.0,178.0
documentaire@ADJ,12851,ADJ,documentaire,2.4475556819822318e-05,2.0,adjectif,1876.0,144.0
idéaliste@NOUN,689,NOUN,idéaliste,1.3122448563425086e-06,3.0,substantif,1701.0,319.0
financer@VERB,22597,VERB,financer,4.3037441246403e-05,2.0,verbe,1544.0,476.0
film@NOUN,284915,NOUN,film,0.0005426389597167283,5.0,substantif,1845.0,175.0
démocrate@NOUN,17135,NOUN,démocrate,3.263471061455571e-05,4.0,substantif,1550.0,470.0
embauche@NOUN,1956,NOUN,embauche,3.725327923085554e-06,6.0,substantif,1660.0,360.0
extraterrestre@ADJ,2759,ADJ,extraterrestre,5.254693118503601e-06,2.0,adjectif,1856.0,164.0
grignoter@VERB,258,VERB,grignoter,4.913776094867449e-07,3.0,verbe,1535.0,485.0
diffusion@NOUN,34364,NOUN,diffusion,6.544845028062985e-05,9.0,substantif,1587.0,433.0
républicain@ADJ,27582,ADJ,républicain,5.2531694670013165e-05,3.0,adjectif,1586.0,434.0
extraverti@ADJ,122,ADJ,extraverti,2.3235685409838324e-07,2.0,adjectif,1916.0,104.0
récapitulatif@ADJ,210,ADJ,récapitulatif,3.999585193496761e-07,2.0,adjectif,1831.0,189.0
sélectionner@VERB,33364,VERB,sélectionner,6.354388590277425e-05,1.0,verbe,1866.0,154.0
répétitif@ADJ,1438,ADJ,répétitif,2.738763575356353e-06,1.0,adjectif,1962.0,58.0
créditer@VERB,3229,VERB,créditer,6.149838376095734e-06,3.0,verbe,1671.0,349.0
chevalier@ADJ,17993,ADJ,chevalier,3.426882685075582e-05,7.0,adjectif,1548.0,472.0
enlèvement@NOUN,5610,NOUN,enlèvement,1.0684606159769917e-05,2.0,substantif,1531.0,489.0
fan@NOUN,16518,NOUN,fan,3.145959439341881e-05,1.0,substantif,1923.0,97.0
modèle@NOUN,83342,NOUN,modèle,0.00015873020437924144,16.0,substantif,1542.0,478.0
utilisateur@NOUN,19432,NOUN,utilisateur,3.700949499049003e-05,1.0,substantif,1932.0,88.0
titulaire@NOUN,28872,NOUN,titulaire,5.498858271744689e-05,3.0,substantif,1516.0,504.0
score@NOUN,29445,NOUN,score,5.607989810595815e-05,9.0,substantif,1896.0,124.0
goal@NOUN,740,NOUN,goal,1.4093776396131442e-06,1.0,substantif,1882.0,138.0
attaque@NOUN,79926,NOUN,attaque,0.00015222421246448672,8.0,substantif,1596.0,424.0
acoustique@NOUN,1408,NOUN,acoustique,2.6816266440206854e-06,3.0,substantif,1700.0,320.0
sonore@ADJ,9151,ADJ,sonore,1.7428668621756597e-05,4.0,adjectif,1690.0,330.0
piano@NOUN,26368,NOUN,piano,5.0219553515296465e-05,4.0,substantif,1774.0,246.0
solfège@NOUN,809,NOUN,solfège,1.5407925816851806e-06,2.0,substantif,1798.0,222.0
vibration@NOUN,3421,NOUN,vibration,6.515514736644008e-06,1.0,substantif,1508.0,512.0
violon@NOUN,10883,NOUN,violon,2.0727374124202497e-05,5.0,substantif,1533.0,487.0
processeur@NOUN,5431,NOUN,processeur,1.0343689136133765e-05,1.0,substantif,1957.0,63.0
dynamique@NOUN,6258,NOUN,dynamique,1.1918763876620346e-05,6.0,substantif,1692.0,328.0
compresseur@NOUN,2153,NOUN,compresseur,4.1005271055231076e-06,3.0,substantif,1808.0,212.0
paramètre@NOUN,6130,NOUN,paramètre,1.167497963625483e-05,7.0,substantif,1636.0,384.0
constante@NOUN,3668,NOUN,constante,6.985942137974342e-06,2.0,substantif,1669.0,351.0
déclenchement@NOUN,5836,NOUN,déclenchement,1.1115037709165283e-05,1.0,substantif,1863.0,157.0
nazi@ADJ,22133,ADJ,nazi,4.2153723375078e-05,4.0,adjectif,1932.0,88.0
cinéma@NOUN,67606,NOUN,cinéma,0.0001287599793293057,4.0,substantif,1899.0,121.0
scène@NOUN,130213,NOUN,scène,0.0002479990413337113,9.0,substantif,1531.0,489.0
casino@NOUN,4939,NOUN,casino,9.40664346222881e-06,3.0,substantif,1550.0,470.0
attention@NOUN,26114,NOUN,attention,4.973579416332115e-05,4.0,substantif,1536.0,484.0
culpabilité@NOUN,3230,NOUN,culpabilité,6.151742940473589e-06,1.0,substantif,1791.0,229.0
propagande@NOUN,7855,NOUN,propagande,1.496035318805574e-05,8.0,substantif,1622.0,398.0
antisémite@NOUN,1119,NOUN,antisémite,2.1312075388204167e-06,2.0,substantif,1890.0,130.0
olympique@ADJ,61958,ADJ,olympique,0.00011800299972317729,2.0,adjectif,1504.0,516.0
antisémite@ADJ,2296,ADJ,antisémite,4.372879811556458e-06,2.0,adjectif,1890.0,130.0
débute@VERB,40466,VERB,débute,7.707010211430472e-05,1.0,verbe,1547.0,473.0
régisseur@NOUN,1145,NOUN,régisseur,2.1807262126446623e-06,2.0,substantif,1724.0,296.0
studio@NOUN,26433,NOUN,studio,5.0343350199857085e-05,3.0,substantif,1819.0,201.0
réalisme@NOUN,5422,NOUN,réalisme,1.0326548056733065e-05,4.0,substantif,1801.0,219.0
érotique@ADJ,3937,ADJ,érotique,7.498269955617498e-06,3.0,adjectif,1550.0,470.0
autonome@ADJ,12195,ADJ,autonome,2.3226162587949046e-05,2.0,adjectif,1751.0,269.0
esthétique@ADJ,7105,ADJ,esthétique,1.353192990466404e-05,3.0,adjectif,1753.0,267.0
script@NOUN,4450,NOUN,script,8.475311481457422e-06,5.0,substantif,1788.0,232.0
temporaire@ADJ,10629,ADJ,temporaire,2.0243614772227174e-05,1.0,adjectif,1562.0,458.0
photographie@NOUN,25383,NOUN,photographie,4.83435576031087e-05,8.0,substantif,1832.0,188.0
impressionniste@ADJ,1255,ADJ,impressionniste,2.3902282942087783e-06,2.0,adjectif,1874.0,146.0
sociétaire@ADJ,526,ADJ,sociétaire,1.0018008627520457e-06,1.0,adjectif,1787.0,233.0
nationalité@NOUN,12790,NOUN,nationalité,2.4359378392773127e-05,2.0,substantif,1778.0,242.0
record@NOUN,66384,NOUN,record,0.00012643260165956616,2.0,substantif,1882.0,138.0
rééditer@VERB,7573,VERB,rééditer,1.4423266033500461e-05,1.0,verbe,1842.0,178.0
lauréat@NOUN,6758,NOUN,lauréat,1.2871046065548146e-05,4.0,substantif,1530.0,490.0
match@NOUN,176718,NOUN,match,0.00033657080772588597,1.0,substantif,1550.0,470.0
voltigeur@NOUN,1695,NOUN,voltigeur,3.2282366204652423e-06,2.0,substantif,1534.0,486.0
rater@VERB,3293,VERB,rater,6.271730496278492e-06,5.0,verbe,1715.0,305.0
manquer@VERB,16503,VERB,manquer,3.143102592775097e-05,11.0,verbe,1546.0,474.0
athlète@NOUN,8506,NOUN,athlète,1.6200224598039735e-05,4.0,substantif,1545.0,475.0
dollar@NOUN,69268,NOUN,dollar,0.00013192536532530172,1.0,substantif,1776.0,244.0
droitier@ADJ,427,ADJ,droitier,8.132489893443413e-07,4.0,adjectif,1611.0,409.0
suppléant@ADJ,3464,ADJ,suppléant,6.5974110048918e-06,3.0,adjectif,1789.0,231.0
yankee@NOUN,2682,NOUN,yankee,5.10804166140872e-06,2.0,substantif,1683.0,337.0
finale@NOUN,85413,NOUN,finale,0.0001626745572057804,5.0,substantif,1718.0,302.0
chiffre@VERB,675,VERB,chiffre,1.28558095505253e-06,10.0,verbe,1515.0,505.0
vasculaire@ADJ,2980,ADJ,vasculaire,5.675601846009689e-06,2.0,adjectif,1721.0,299.0
cérébral@ADJ,7237,ADJ,cérébral,1.378333240254098e-05,2.0,adjectif,1615.0,405.0
californie@NOUN,18902,NOUN,californie,3.600007587022656e-05,1.0,substantif,1850.0,170.0
impressionnisme@NOUN,790,NOUN,impressionnisme,1.5046058585059241e-06,2.0,substantif,1874.0,146.0
fauvisme@NOUN,339,NOUN,fauvisme,6.456473240930485e-07,1.0,substantif,1927.0,93.0
repêchage@NOUN,7479,NOUN,repêchage,1.4244236981982035e-05,1.0,substantif,1844.0,176.0
rate@VERB,1438,VERB,rate,2.738763575356353e-06,9.0,verbe,1715.0,305.0
hockey@NOUN,15754,NOUN,hockey,3.0004507208737127e-05,2.0,substantif,1527.0,493.0
mongol@NOUN,5355,NOUN,mongol,1.019894224341674e-05,1.0,substantif,1540.0,480.0
mongol@ADJ,3022,ADJ,mongol,5.755593549879624e-06,1.0,adjectif,1540.0,480.0
magyar@NOUN,630,NOUN,magyar,1.1998755580490282e-06,1.0,substantif,1840.0,180.0
concentre@VERB,7383,VERB,concentre,1.4061398801707898e-05,1.0,verbe,1611.0,409.0
chamanisme@NOUN,626,NOUN,chamanisme,1.1922573005376058e-06,1.0,substantif,1801.0,219.0
animisme@NOUN,293,NOUN,animisme,5.580373627116908e-07,1.0,substantif,1781.0,239.0
totémisme@NOUN,121,NOUN,totémisme,2.3045228972052764e-07,1.0,substantif,1872.0,148.0
bouddhiste@ADJ,5343,ADJ,bouddhiste,1.0176087470882471e-05,2.0,adjectif,1840.0,180.0
syncrétisme@NOUN,647,NOUN,syncrétisme,1.2322531524725734e-06,3.0,substantif,1611.0,409.0
bouddhisme@NOUN,7377,NOUN,bouddhisme,1.4049971415440763e-05,1.0,substantif,1830.0,190.0
tibétain@ADJ,7280,ADJ,tibétain,1.386522867078877e-05,1.0,adjectif,1765.0,255.0
athéisme@NOUN,1315,NOUN,athéisme,2.5045021568801143e-06,1.0,substantif,1555.0,465.0
communisme@NOUN,5216,NOUN,communisme,9.934207794894811e-06,3.0,substantif,1840.0,180.0
notion@NOUN,25599,NOUN,notion,4.875494350872551e-05,3.0,substantif,1570.0,450.0
catholicisme@NOUN,6046,NOUN,catholicisme,1.1514996228514959e-05,1.0,substantif,1598.0,422.0
protestantisme@NOUN,3140,NOUN,protestantisme,5.980332146466585e-06,1.0,substantif,1623.0,397.0
islam@NOUN,11387,NOUN,islam,2.168727457064172e-05,1.0,substantif,1697.0,323.0
bouddhiste@NOUN,2127,NOUN,bouddhiste,4.051008431698862e-06,2.0,substantif,1840.0,180.0
britannique@ADJ,89808,ADJ,britannique,0.00017104511764645574,1.0,adjectif,1611.0,409.0
festival@NOUN,71977,NOUN,festival,0.00013708483022491254,1.0,substantif,1830.0,190.0
entourer@VERB,35123,VERB,entourer,6.689401464342224e-05,4.0,verbe,1538.0,482.0
cave@NOUN,5349,NOUN,cave,1.0187514857149606e-05,13.0,substantif,1835.0,185.0
flanquer@VERB,5913,VERB,flanquer,1.1261689166260164e-05,9.0,verbe,1555.0,465.0
décentrer@VERB,205,VERB,décentrer,3.9043569746039804e-07,1.0,verbe,1845.0,175.0
moulurer@VERB,1603,VERB,moulurer,3.053016697702527e-06,2.0,verbe,1872.0,148.0
rectangulaire@ADJ,7602,ADJ,rectangulaire,1.4478498400458273e-05,2.0,adjectif,1571.0,449.0
reconstruire@VERB,17523,VERB,reconstruire,3.3373681593163685e-05,1.0,verbe,1549.0,471.0
mazarin@NOUN,1074,NOUN,mazarin,2.0455021418169148e-06,1.0,substantif,1791.0,229.0
archiviste@NOUN,1567,NOUN,archiviste,2.9844523800997254e-06,1.0,substantif,1701.0,319.0
plaque@NOUN,14832,NOUN,plaque,2.8248498852354263e-05,5.0,substantif,1549.0,471.0
centimètre@NOUN,7196,NOUN,centimètre,1.37052452630489e-05,2.0,substantif,1793.0,227.0
remaniement@NOUN,3625,NOUN,remaniement,6.904045869726551e-06,2.0,substantif,1690.0,330.0
diplômer@VERB,20292,VERB,diplômer,3.864742035544584e-05,1.0,verbe,1867.0,153.0
collabore@VERB,6674,VERB,collabore,1.2711062657808276e-05,1.0,verbe,1830.0,190.0
colonial@ADJ,19609,ADJ,colonial,3.734660288537046e-05,2.0,adjectif,1776.0,244.0
reconstruction@NOUN,18082,NOUN,reconstruction,3.443833308038497e-05,1.0,substantif,1728.0,292.0
électrique@ADJ,38592,ADJ,électrique,7.350094847020332e-05,4.0,adjectif,1600.0,420.0
océanien@NOUN,191,NOUN,océanien,3.637717961704196e-07,1.0,substantif,1716.0,304.0
automobile@ADJ,14734,ADJ,automobile,2.8061851543324414e-05,3.0,adjectif,1866.0,154.0
technique@ADJ,45756,ADJ,technique,8.714524767316085e-05,3.0,adjectif,1684.0,336.0
